21:24:06.452 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
21:24:06.452 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
21:24:06.452 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
21:24:06.452 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
21:24:06.505 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
21:24:06.507 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
21:24:06.507 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
21:24:06.508 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
21:24:06.552 INF Connected to orderers.
21:24:06.552 INF Updating bucket assignment. epoch=0
21:24:06.556 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
21:24:06.557 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
21:24:06.560 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
21:24:06.560 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
21:24:06.560 INF Setting up client timeout. clientRunTime=30000
21:24:06.561 INF Starting to submit requests. numRequests=7680
21:24:06.561 INF Resubmitted Requests. epoch=0 n=0
21:24:06.561 DBG Submitted request. clSeqNr=0
21:24:06.572 DBG Submitted request. clSeqNr=1
21:24:06.577 DBG Submitted request. clSeqNr=2
21:24:06.586 DBG Submitted request. clSeqNr=3
21:24:06.601 DBG Submitted request. clSeqNr=4
21:24:06.601 DBG Submitted request. clSeqNr=5
21:24:06.609 DBG Submitted request. clSeqNr=6
21:24:06.617 DBG Submitted request. clSeqNr=7
21:24:06.624 DBG Submitted request. clSeqNr=8
21:24:06.632 DBG Submitted request. clSeqNr=9
21:24:06.640 DBG Submitted request. clSeqNr=10
21:24:06.648 DBG Submitted request. clSeqNr=11
21:24:06.655 DBG Submitted request. clSeqNr=12
21:24:06.663 DBG Submitted request. clSeqNr=13
21:24:06.671 DBG Submitted request. clSeqNr=14
21:24:06.679 DBG Submitted request. clSeqNr=15
21:24:06.687 DBG Submitted request. clSeqNr=16
21:24:06.694 DBG Submitted request. clSeqNr=17
21:24:06.703 DBG Submitted request. clSeqNr=18
21:24:06.710 DBG Submitted request. clSeqNr=19
21:24:06.718 DBG Submitted request. clSeqNr=20
21:24:06.726 DBG Submitted request. clSeqNr=21
21:24:06.733 DBG Submitted request. clSeqNr=22
21:24:06.742 DBG Submitted request. clSeqNr=23
21:24:06.749 DBG Submitted request. clSeqNr=24
21:24:06.757 DBG Submitted request. clSeqNr=25
21:24:06.765 DBG Submitted request. clSeqNr=26
