2023/05/31 14:23:25 Initializing main trace
2023/05/31 14:23:25 Id: 0
2023/05/31 14:23:25 N: 4
2023/05/31 14:23:25 F: 0
2023/05/31 14:23:25 D: 3
2023/05/31 14:23:25 Logging: critical
2023/05/31 14:23:25 ChainId: chain
2023/05/31 14:23:25 Ledger: 
2023/05/31 14:23:25 MaxLeaders: 4
2023/05/31 14:23:25 BatchDurationNsec: 500000000
2023/05/31 14:23:25 BatchSizeBytes: 2000000
2023/05/31 14:23:25 EpochTimeoutNsec: 20000000000
2023/05/31 14:23:25 BatchSignature: false
2023/05/31 14:23:25 WatermarkDist: 32
2023/05/31 14:23:25 CheckpointDist: 16
2023/05/31 14:23:25 BucketRotationPeriod: 256
2023/05/31 14:23:25 ClientWatermarkDist: 10000000
2023/05/31 14:23:25 Buckets: 2
2023/05/31 14:23:25 PayloadSharding: false
2023/05/31 14:23:25 SigSharding: true
2023/05/31 14:23:25 ByzantineDuplication: false
2023/05/31 14:23:25 Censoring: 0
2023/05/31 14:23:25 ByzantineDelay: 0
2023/05/31 14:23:25 ByzantineAfter: 0
2023/05/31 14:23:25 ByzantineUntil: 0
2023/05/31 14:23:25 UseTLS: true
2023/05/31 14:23:25 ServerConfigurationBuffer: 2
2023/05/31 14:23:25 SignatureVerification: true
2023/05/31 14:23:25 RequestSize: 500
2023/05/31 14:23:25 RequestsPerClient: 0
2023/05/31 14:23:25 Parallelism: 0
2023/05/31 14:23:25 RequestRate: 0
2023/05/31 14:23:25 ClientRunTime: 0
2023/05/31 14:23:25 Clients: 0
2023/05/31 14:23:25 Blocking: false
2023/05/31 14:23:25 Receivers: 0
2023/05/31 14:23:25 Destination: 0
2023/05/31 14:23:25 Self:
2023/05/31 14:23:25     Listen: 0.0.0.0:8001
2023/05/31 14:23:25     CACertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/ca.pem
2023/05/31 14:23:25     KeyFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-1.key
2023/05/31 14:23:25     CertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-1.pem
2023/05/31 14:23:25 Servers:
2023/05/31 14:23:25     CACertFile: 
2023/05/31 14:23:25     CertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-1.pem
2023/05/31 14:23:25     CertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-2.pem
2023/05/31 14:23:25     CertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-3.pem
2023/05/31 14:23:25     CertFile: /opt/gopath/src/github.com/IBM/mirbft/deployment/config/certs/ecdsa/server-4.pem
2023/05/31 14:23:25     CertFile: 44.204.242.59:8001
2023/05/31 14:23:25     CertFile: 44.213.105.71:8001
2023/05/31 14:23:25     CertFile: 3.235.126.81:8001
2023/05/31 14:23:25     CertFile: 18.205.1.24:8001
2023/05/31 14:23:25.589763 NewBackend Mir backend
2023/05/31 14:23:25.703053 assignBuckets replica 0: Responsible for requests in buckets [0 1] in epoch 0
2023/05/31 14:23:28.654551 RunRequestProcessor Updated leader pending size
2023/05/31 14:23:29.172017 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:29.353372 deliverBatch DELIVERING 1 with 1 txs
2023/05/31 14:23:29.373685 deliverBatch DELIVERING 2 with 1 txs
2023/05/31 14:23:29.373732 deliverBatch DELIVERING 3 with 1 txs
2023/05/31 14:23:29.393767 deliverBatch DELIVERING 4 with 1 txs
2023/05/31 14:23:29.675567 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:29.816943 deliverBatch DELIVERING 5 with 0 txs
2023/05/31 14:23:29.857198 deliverBatch DELIVERING 6 with 0 txs
2023/05/31 14:23:29.857249 deliverBatch DELIVERING 7 with 0 txs
2023/05/31 14:23:29.897338 deliverBatch DELIVERING 8 with 0 txs
2023/05/31 14:23:30.179360 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:30.320530 deliverBatch DELIVERING 9 with 0 txs
2023/05/31 14:23:30.380742 deliverBatch DELIVERING 10 with 0 txs
2023/05/31 14:23:30.380809 deliverBatch DELIVERING 11 with 0 txs
2023/05/31 14:23:30.400958 deliverBatch DELIVERING 12 with 0 txs
2023/05/31 14:23:30.682845 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:30.844026 deliverBatch DELIVERING 13 with 0 txs
2023/05/31 14:23:30.884373 deliverBatch DELIVERING 14 with 0 txs
2023/05/31 14:23:30.884429 deliverBatch DELIVERING 15 with 0 txs
2023/05/31 14:23:30.904493 deliverBatch DELIVERING 16 with 0 txs
2023/05/31 14:23:31.186466 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:31.327681 deliverBatch DELIVERING 17 with 0 txs
2023/05/31 14:23:31.387894 deliverBatch DELIVERING 18 with 0 txs
2023/05/31 14:23:31.387928 deliverBatch DELIVERING 19 with 0 txs
2023/05/31 14:23:31.408074 deliverBatch DELIVERING 20 with 0 txs
2023/05/31 14:23:31.689910 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:31.851088 deliverBatch DELIVERING 21 with 0 txs
2023/05/31 14:23:31.891462 deliverBatch DELIVERING 22 with 0 txs
2023/05/31 14:23:31.891523 deliverBatch DELIVERING 23 with 0 txs
2023/05/31 14:23:31.911533 deliverBatch DELIVERING 24 with 0 txs
2023/05/31 14:23:32.193376 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:32.354551 deliverBatch DELIVERING 25 with 0 txs
2023/05/31 14:23:32.394830 deliverBatch DELIVERING 26 with 0 txs
2023/05/31 14:23:32.394879 deliverBatch DELIVERING 27 with 0 txs
2023/05/31 14:23:32.415016 deliverBatch DELIVERING 28 with 0 txs
2023/05/31 14:23:32.696930 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:32.858144 deliverBatch DELIVERING 29 with 0 txs
2023/05/31 14:23:32.898391 deliverBatch DELIVERING 30 with 0 txs
2023/05/31 14:23:32.898458 deliverBatch DELIVERING 31 with 0 txs
2023/05/31 14:23:32.918575 deliverBatch DELIVERING 32 with 0 txs
2023/05/31 14:23:33.200439 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:33.361623 deliverBatch DELIVERING 33 with 0 txs
2023/05/31 14:23:33.401846 deliverBatch DELIVERING 34 with 0 txs
2023/05/31 14:23:33.401889 deliverBatch DELIVERING 35 with 0 txs
2023/05/31 14:23:33.421990 deliverBatch DELIVERING 36 with 0 txs
2023/05/31 14:23:33.703937 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:33.865120 deliverBatch DELIVERING 37 with 0 txs
2023/05/31 14:23:33.905355 deliverBatch DELIVERING 38 with 0 txs
2023/05/31 14:23:33.905418 deliverBatch DELIVERING 39 with 0 txs
2023/05/31 14:23:33.925567 deliverBatch DELIVERING 40 with 0 txs
2023/05/31 14:23:34.207544 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:34.368743 deliverBatch DELIVERING 41 with 0 txs
2023/05/31 14:23:34.388962 deliverBatch DELIVERING 42 with 0 txs
2023/05/31 14:23:34.389004 deliverBatch DELIVERING 43 with 0 txs
2023/05/31 14:23:34.409060 deliverBatch DELIVERING 44 with 0 txs
2023/05/31 14:23:34.711007 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:34.852142 deliverBatch DELIVERING 45 with 0 txs
2023/05/31 14:23:34.912441 deliverBatch DELIVERING 46 with 0 txs
2023/05/31 14:23:34.912506 deliverBatch DELIVERING 47 with 0 txs
2023/05/31 14:23:34.932609 deliverBatch DELIVERING 48 with 0 txs
2023/05/31 14:23:35.214673 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:35.375845 deliverBatch DELIVERING 49 with 0 txs
2023/05/31 14:23:35.396074 deliverBatch DELIVERING 50 with 0 txs
2023/05/31 14:23:35.396135 deliverBatch DELIVERING 51 with 0 txs
2023/05/31 14:23:35.416137 deliverBatch DELIVERING 52 with 0 txs
2023/05/31 14:23:35.718075 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:35.859276 deliverBatch DELIVERING 53 with 0 txs
2023/05/31 14:23:35.919499 deliverBatch DELIVERING 54 with 0 txs
2023/05/31 14:23:35.919552 deliverBatch DELIVERING 55 with 0 txs
2023/05/31 14:23:35.939680 deliverBatch DELIVERING 56 with 0 txs
2023/05/31 14:23:36.222080 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:36.363222 deliverBatch DELIVERING 57 with 0 txs
2023/05/31 14:23:36.423485 deliverBatch DELIVERING 58 with 0 txs
2023/05/31 14:23:36.423539 deliverBatch DELIVERING 59 with 0 txs
2023/05/31 14:23:36.443675 deliverBatch DELIVERING 60 with 0 txs
2023/05/31 14:23:36.725475 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:36.886697 deliverBatch DELIVERING 61 with 0 txs
2023/05/31 14:23:36.926917 deliverBatch DELIVERING 62 with 0 txs
2023/05/31 14:23:36.926968 deliverBatch DELIVERING 63 with 0 txs
2023/05/31 14:23:36.947097 deliverBatch DELIVERING 64 with 0 txs
2023/05/31 14:23:37.229092 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:37.370316 deliverBatch DELIVERING 65 with 0 txs
2023/05/31 14:23:37.430548 deliverBatch DELIVERING 66 with 0 txs
2023/05/31 14:23:37.430612 deliverBatch DELIVERING 67 with 0 txs
2023/05/31 14:23:37.450743 deliverBatch DELIVERING 68 with 0 txs
2023/05/31 14:23:37.732604 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:37.813370 Request map[MFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEmb4kegHVdkNbN7yU+NGFaq0QrWux6A8rc5PnIGXspnSnftElpW7aru0l8a5F4txRhVohS2uNwV5IiZQIj6P94w:0xc01bd439c8]
2023/05/31 14:23:37.893804 deliverBatch DELIVERING 69 with 0 txs
2023/05/31 14:23:37.934072 deliverBatch DELIVERING 70 with 0 txs
2023/05/31 14:23:37.934130 deliverBatch DELIVERING 71 with 0 txs
2023/05/31 14:23:37.954294 deliverBatch DELIVERING 72 with 0 txs
2023/05/31 14:23:38.236120 cutAndMaybeSend replica 0: batch length 0
2023/05/31 14:23:38.397358 deliverBatch DELIVERING 73 with 0 txs
2023/05/31 14:23:38.437604 deliverBatch DELIVERING 74 with 0 txs
2023/05/31 14:23:38.437652 deliverBatch DELIVERING 75 with 1 txs
2023/05/31 14:23:38.457806 deliverBatch DELIVERING 76 with 0 txs
2023/05/31 14:23:38.772735 cutAndMaybeSend replica 0: batch length 211
2023/05/31 14:23:39.132446 deliverBatch DELIVERING 77 with 211 txs
2023/05/31 14:23:39.152982 deliverBatch DELIVERING 78 with 227 txs
2023/05/31 14:23:39.153565 deliverBatch DELIVERING 79 with 207 txs
2023/05/31 14:23:39.173501 deliverBatch DELIVERING 80 with 244 txs
2023/05/31 14:23:39.279398 cutAndMaybeSend replica 0: batch length 40
2023/05/31 14:23:39.396815 deliverBatch DELIVERING 81 with 40 txs
