08:41:13.343 INF Connecting to orderer. addrStr=18.204.199.157:10033 peerId=3
08:41:13.343 INF Connecting to orderer. addrStr=52.91.113.243:10011 peerId=1
08:41:13.343 INF Connecting to orderer. addrStr=3.88.196.188:10000 peerId=0
08:41:13.343 INF Connecting to orderer. addrStr=3.92.49.52:10022 peerId=2
08:41:13.346 INF Connected to orderer. addrStr=18.204.199.157:10033 id=3
08:41:13.346 INF Connected to orderer. addrStr=3.88.196.188:10000 id=0
08:41:13.346 INF Connected to orderer. addrStr=52.91.113.243:10011 id=1
08:41:13.346 INF Connected to orderer. addrStr=3.92.49.52:10022 id=2
08:41:13.363 INF Connected to orderers.
08:41:13.365 INF Updating bucket assignment. epoch=0
08:41:13.368 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
08:41:13.369 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
08:41:13.369 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
08:41:13.369 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
08:41:13.369 INF Resubmitted Requests. epoch=0 n=0
08:41:13.373 INF Setting up client timeout. clientRunTime=15000
08:41:13.373 INF Starting to submit requests. numRequests=1920
08:41:13.373 INF Submitted request. clSeqNr=0
08:41:13.388 INF Submitted request. clSeqNr=1
08:41:13.405 INF Submitted request. clSeqNr=2
08:41:13.420 INF Submitted request. clSeqNr=3
08:41:13.436 INF Submitted request. clSeqNr=4
08:41:13.452 INF Submitted request. clSeqNr=5
08:41:13.467 INF Submitted request. clSeqNr=6
08:41:13.483 INF Submitted request. clSeqNr=7
08:41:13.498 INF Submitted request. clSeqNr=8
08:41:13.514 INF Submitted request. clSeqNr=9
08:41:13.529 INF Submitted request. clSeqNr=10
08:41:13.546 INF Submitted request. clSeqNr=11
08:41:13.561 INF Submitted request. clSeqNr=12
08:41:13.577 INF Submitted request. clSeqNr=13
08:41:13.592 INF Submitted request. clSeqNr=14
08:41:13.608 INF Submitted request. clSeqNr=15
08:41:13.623 INF Submitted request. clSeqNr=16
08:41:13.639 INF Submitted request. clSeqNr=17
08:41:13.654 INF Submitted request. clSeqNr=18
08:41:13.671 INF Submitted request. clSeqNr=19
