03:33:31.966 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
03:33:31.966 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
03:33:31.966 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
03:33:31.966 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
03:33:31.975 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
03:33:31.975 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
03:33:31.975 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
03:33:31.976 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
03:33:32.001 INF Updating bucket assignment. epoch=0
03:33:32.001 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
03:33:32.001 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
03:33:32.002 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
03:33:32.002 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
03:33:32.002 INF Resubmitted Requests. epoch=0 n=0
03:33:32.003 INF Connected to orderers.
03:33:32.005 INF Setting up client timeout. clientRunTime=30000
03:33:32.005 INF Starting to submit requests. numRequests=15360
03:33:32.006 DBG Submitted request. clSeqNr=0
03:33:32.010 DBG Submitted request. clSeqNr=1
03:33:32.014 DBG Submitted request. clSeqNr=2
03:33:32.018 DBG Submitted request. clSeqNr=3
03:33:32.022 DBG Submitted request. clSeqNr=4
03:33:32.026 DBG Submitted request. clSeqNr=5
03:33:32.030 DBG Submitted request. clSeqNr=6
03:33:32.033 DBG Submitted request. clSeqNr=7
03:33:32.037 DBG Submitted request. clSeqNr=8
03:33:32.041 DBG Submitted request. clSeqNr=9
03:33:32.045 DBG Submitted request. clSeqNr=10
03:33:32.049 DBG Submitted request. clSeqNr=11
03:33:32.054 DBG Submitted request. clSeqNr=12
03:33:32.057 DBG Submitted request. clSeqNr=13
03:33:32.061 DBG Submitted request. clSeqNr=14
03:33:32.065 DBG Submitted request. clSeqNr=15
03:33:32.069 DBG Submitted request. clSeqNr=16
03:33:32.073 DBG Submitted request. clSeqNr=17
03:33:32.076 DBG Submitted request. clSeqNr=18
03:33:32.080 DBG Submitted request. clSeqNr=19
03:33:32.085 DBG Submitted request. clSeqNr=20
03:33:32.088 DBG Submitted request. clSeqNr=21
03:33:32.092 DBG Submitted request. clSeqNr=22
03:33:32.096 DBG Submitted request. clSeqNr=23
03:33:32.100 DBG Submitted request. clSeqNr=24
03:33:32.104 DBG Submitted request. clSeqNr=25
03:33:32.107 DBG Submitted request. clSeqNr=26
03:33:32.112 DBG Submitted request. clSeqNr=27
03:33:32.116 DBG Submitted request. clSeqNr=28
03:33:32.120 DBG Submitted request. clSeqNr=29
03:33:32.123 DBG Submitted request. clSeqNr=30
03:33:32.127 DBG Submitted request. clSeqNr=31
03:33:32.131 DBG Submitted request. clSeqNr=32
03:33:32.135 DBG Submitted request. clSeqNr=33
03:33:32.140 DBG Submitted request. clSeqNr=34
03:33:32.143 DBG Submitted request. clSeqNr=35
03:33:32.147 DBG Submitted request. clSeqNr=36
03:33:32.151 DBG Submitted request. clSeqNr=37
03:33:32.155 DBG Submitted request. clSeqNr=38
03:33:32.159 DBG Submitted request. clSeqNr=39
03:33:32.162 DBG Submitted request. clSeqNr=40
03:33:32.167 DBG Submitted request. clSeqNr=41
03:33:32.171 DBG Submitted request. clSeqNr=42
03:33:32.174 DBG Submitted request. clSeqNr=43
03:33:32.178 DBG Submitted request. clSeqNr=44
03:33:32.182 DBG Submitted request. clSeqNr=45
03:33:32.186 DBG Submitted request. clSeqNr=46
03:33:32.190 DBG Submitted request. clSeqNr=47
03:33:32.193 DBG Submitted request. clSeqNr=48
03:33:32.198 DBG Submitted request. clSeqNr=49
03:33:32.202 DBG Submitted request. clSeqNr=50
03:33:32.206 DBG Submitted request. clSeqNr=51
03:33:32.210 DBG Submitted request. clSeqNr=52
03:33:32.213 DBG Submitted request. clSeqNr=53
03:33:32.217 DBG Submitted request. clSeqNr=54
03:33:32.221 DBG Submitted request. clSeqNr=55
03:33:32.225 DBG Submitted request. clSeqNr=56
03:33:32.228 DBG Submitted request. clSeqNr=57
03:33:32.233 DBG Submitted request. clSeqNr=58
03:33:32.237 DBG Submitted request. clSeqNr=59
03:33:32.241 DBG Submitted request. clSeqNr=60
03:33:32.245 DBG Submitted request. clSeqNr=61
03:33:32.249 DBG Submitted request. clSeqNr=62
03:33:32.252 DBG Submitted request. clSeqNr=63
03:33:32.256 DBG Submitted request. clSeqNr=64
03:33:32.260 DBG Submitted request. clSeqNr=65
03:33:32.264 DBG Submitted request. clSeqNr=66
03:33:32.268 DBG Submitted request. clSeqNr=67
03:33:32.272 DBG Submitted request. clSeqNr=68
03:33:32.276 DBG Submitted request. clSeqNr=69
03:33:32.280 DBG Submitted request. clSeqNr=70
03:33:32.284 DBG Submitted request. clSeqNr=71
03:33:32.287 DBG Submitted request. clSeqNr=72
03:33:32.292 DBG Submitted request. clSeqNr=73
03:33:32.295 DBG Submitted request. clSeqNr=74
03:33:32.299 DBG Submitted request. clSeqNr=75
03:33:32.303 DBG Submitted request. clSeqNr=76
03:33:32.307 DBG Submitted request. clSeqNr=77
03:33:32.311 DBG Submitted request. clSeqNr=78
03:33:32.315 DBG Submitted request. clSeqNr=79
03:33:32.319 DBG Submitted request. clSeqNr=80
