05:41:48.508 INF Connecting to orderer. addrStr=3.235.3.180:10033 peerId=3
05:41:48.508 INF Connecting to orderer. addrStr=44.197.179.1:10000 peerId=0
05:41:48.508 INF Connecting to orderer. addrStr=44.203.29.95:10011 peerId=1
05:41:48.509 INF Connecting to orderer. addrStr=44.200.131.90:10022 peerId=2
05:41:48.514 INF Connected to orderer. addrStr=3.235.3.180:10033 id=3
05:41:48.514 INF Connected to orderer. addrStr=44.200.131.90:10022 id=2
05:41:48.514 INF Connected to orderer. addrStr=44.197.179.1:10000 id=0
05:41:48.515 INF Connected to orderer. addrStr=44.203.29.95:10011 id=1
05:41:48.526 INF Connected to orderers.
05:41:48.529 INF Updating bucket assignment. epoch=0
05:41:48.529 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
05:41:48.529 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
05:41:48.529 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
05:41:48.529 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
05:41:48.529 INF Resubmitted Requests. epoch=0 n=0
05:41:48.530 INF Setting up client timeout. clientRunTime=15000
05:41:48.530 INF Starting to submit requests. numRequests=3840
05:41:48.532 INF Submitted request. clSeqNr=0
05:41:48.539 INF Submitted request. clSeqNr=1
05:41:48.546 INF Submitted request. clSeqNr=2
05:41:48.554 INF Submitted request. clSeqNr=3
05:41:48.563 INF Submitted request. clSeqNr=4
05:41:48.569 INF Submitted request. clSeqNr=5
05:41:48.579 INF Submitted request. clSeqNr=6
05:41:48.585 INF Submitted request. clSeqNr=7
05:41:48.593 INF Submitted request. clSeqNr=8
05:41:48.601 INF Submitted request. clSeqNr=9
05:41:48.608 INF Submitted request. clSeqNr=10
05:41:48.616 INF Submitted request. clSeqNr=11
05:41:48.625 INF Submitted request. clSeqNr=12
05:41:48.633 INF Submitted request. clSeqNr=13
05:41:48.640 INF Submitted request. clSeqNr=14
05:41:48.647 INF Submitted request. clSeqNr=15
05:41:48.655 INF Submitted request. clSeqNr=16
05:41:48.663 INF Submitted request. clSeqNr=17
05:41:48.671 INF Submitted request. clSeqNr=18
05:41:48.679 INF Submitted request. clSeqNr=19
05:41:48.687 INF Submitted request. clSeqNr=20
05:41:48.695 INF Submitted request. clSeqNr=21
05:41:48.702 INF Submitted request. clSeqNr=22
05:41:48.711 INF Submitted request. clSeqNr=23
05:41:48.718 INF Submitted request. clSeqNr=24
05:41:48.727 INF Submitted request. clSeqNr=25
05:41:48.734 INF Submitted request. clSeqNr=26
05:41:48.742 INF Submitted request. clSeqNr=27
05:41:48.750 INF Submitted request. clSeqNr=28
